"model","scenario","ensemble","month","decade","decadal.mean"
"ACCESS1-0","rcp85","r1i1p1",8,"2100",301.186957924123
"ACCESS1-0","rcp85","r1i1p1",8,NA,301.263872137022
"ACCESS1-0","rcp85","r1i1p1",9,"2010",296.514091468459
"ACCESS1-0","rcp85","r1i1p1",9,"2020",296.496660146991
"ACCESS1-0","rcp85","r1i1p1",9,"2030",297.139135575407
"ACCESS1-0","rcp85","r1i1p1",9,"2040",297.421324705027
"ACCESS1-0","rcp85","r1i1p1",9,"2050",298.072654290057
"ACCESS1-0","rcp85","r1i1p1",9,"2060",298.498686955748
"ACCESS1-0","rcp85","r1i1p1",9,"2070",299.080596778751
"ACCESS1-0","rcp85","r1i1p1",9,"2080",299.705688014872
"ACCESS1-0","rcp85","r1i1p1",9,"2090",300.89768531942
"ACCESS1-0","rcp85","r1i1p1",9,"2100",301.574167207341
"ACCESS1-0","rcp85","r1i1p1",9,NA,301.111053044585
"ACCESS1-0","rcp85","r1i1p1",10,"2010",295.887952986345
"ACCESS1-0","rcp85","r1i1p1",10,"2020",295.693597068706
"ACCESS1-0","rcp85","r1i1p1",10,"2030",296.270617240544
"ACCESS1-0","rcp85","r1i1p1",10,"2040",296.446622455648
"ACCESS1-0","rcp85","r1i1p1",10,"2050",296.957104512497
"ACCESS1-0","rcp85","r1i1p1",10,"2060",297.825371867423
"ACCESS1-0","rcp85","r1i1p1",10,"2070",298.24831237116
"ACCESS1-0","rcp85","r1i1p1",10,"2080",299.114512254527
"ACCESS1-0","rcp85","r1i1p1",10,"2090",300.325963950284
"ACCESS1-0","rcp85","r1i1p1",10,"2100",301.035261190135
"ACCESS1-0","rcp85","r1i1p1",10,NA,301.367132426388
"ACCESS1-0","rcp85","r1i1p1",11,"2010",295.05239320007
"ACCESS1-0","rcp85","r1i1p1",11,"2020",295.22444085487
"ACCESS1-0","rcp85","r1i1p1",11,"2030",295.645481397883
"ACCESS1-0","rcp85","r1i1p1",11,"2040",295.965243476938
"ACCESS1-0","rcp85","r1i1p1",11,"2050",296.23334900865
"ACCESS1-0","rcp85","r1i1p1",11,"2060",297.035464129688
"ACCESS1-0","rcp85","r1i1p1",11,"2070",297.433758707359
"ACCESS1-0","rcp85","r1i1p1",11,"2080",298.220215146156
"ACCESS1-0","rcp85","r1i1p1",11,"2090",299.294602436163
"ACCESS1-0","rcp85","r1i1p1",11,"2100",300.32562279655
"ACCESS1-0","rcp85","r1i1p1",11,NA,300.194292336012
"ACCESS1-0","rcp85","r1i1p1",12,"2010",295.228242321016
"ACCESS1-0","rcp85","r1i1p1",12,"2020",295.886134628925
"ACCESS1-0","rcp85","r1i1p1",12,"2030",296.102286898439
"ACCESS1-0","rcp85","r1i1p1",12,"2040",296.625080325714
"ACCESS1-0","rcp85","r1i1p1",12,"2050",297.000065440914
"ACCESS1-0","rcp85","r1i1p1",12,"2060",297.240797528221
"ACCESS1-0","rcp85","r1i1p1",12,"2070",297.957582774974
"ACCESS1-0","rcp85","r1i1p1",12,"2080",298.347298428755
"ACCESS1-0","rcp85","r1i1p1",12,"2090",298.709870858622
"ACCESS1-0","rcp85","r1i1p1",12,"2100",299.418282868026
"ACCESS1-0","rcp85","r1i1p1",12,NA,299.256745605816
"bcc-csm1-1","historical","r1i1p1",1,"1860",293.19637274136
"bcc-csm1-1","historical","r1i1p1",1,"1870",293.14636503478
"bcc-csm1-1","historical","r1i1p1",1,"1880",293.368548691661
"bcc-csm1-1","historical","r1i1p1",1,"1890",292.93833147366
"bcc-csm1-1","historical","r1i1p1",1,"1900",293.156024818654
"bcc-csm1-1","historical","r1i1p1",1,"1910",293.126093529252
"bcc-csm1-1","historical","r1i1p1",1,"1920",293.370631936171
"bcc-csm1-1","historical","r1i1p1",1,"1930",293.370052148127
"bcc-csm1-1","historical","r1i1p1",1,"1940",293.395778585865
"bcc-csm1-1","historical","r1i1p1",1,"1950",293.381009553953
"bcc-csm1-1","historical","r1i1p1",1,"1960",293.489756307454
"bcc-csm1-1","historical","r1i1p1",1,"1970",293.408072993724
"bcc-csm1-1","historical","r1i1p1",1,"1980",293.552508233698
"bcc-csm1-1","historical","r1i1p1",1,"1990",293.925097053424
"bcc-csm1-1","historical","r1i1p1",1,"2000",294.018503263771
"bcc-csm1-1","historical","r1i1p1",1,"2010",294.480897743998
"bcc-csm1-1","historical","r1i1p1",1,"2020",294.762096088959
"bcc-csm1-1","historical","r1i1p1",2,"1860",294.298983174802
"bcc-csm1-1","historical","r1i1p1",2,"1870",293.886205966968
"bcc-csm1-1","historical","r1i1p1",2,"1880",294.303382303491
"bcc-csm1-1","historical","r1i1p1",2,"1890",293.918121009333
"bcc-csm1-1","historical","r1i1p1",2,"1900",293.892615522708
"bcc-csm1-1","historical","r1i1p1",2,"1910",293.986171411857
"bcc-csm1-1","historical","r1i1p1",2,"1920",294.339212316506
"bcc-csm1-1","historical","r1i1p1",2,"1930",294.445252095667
"bcc-csm1-1","historical","r1i1p1",2,"1940",294.419609798738
"bcc-csm1-1","historical","r1i1p1",2,"1950",294.549720415201
"bcc-csm1-1","historical","r1i1p1",2,"1960",294.483304554649
"bcc-csm1-1","historical","r1i1p1",2,"1970",294.409687993867
"bcc-csm1-1","historical","r1i1p1",2,"1980",294.641210997312
"bcc-csm1-1","historical","r1i1p1",2,"1990",294.840352139762
"bcc-csm1-1","historical","r1i1p1",2,"2000",295.086873319156
"bcc-csm1-1","historical","r1i1p1",2,"2010",295.414338912227
"bcc-csm1-1","historical","r1i1p1",2,"2020",295.314459767206
"bcc-csm1-1","historical","r1i1p1",3,"1860",295.726836111837
"bcc-csm1-1","historical","r1i1p1",3,"1870",295.080761539559
"bcc-csm1-1","historical","r1i1p1",3,"1880",295.469358802915
"bcc-csm1-1","historical","r1i1p1",3,"1890",295.283391118221
"bcc-csm1-1","historical","r1i1p1",3,"1900",295.406949442237
"bcc-csm1-1","historical","r1i1p1",3,"1910",295.268368216799
"bcc-csm1-1","historical","r1i1p1",3,"1920",295.726887781047
"bcc-csm1-1","historical","r1i1p1",3,"1930",295.786032613321
"bcc-csm1-1","historical","r1i1p1",3,"1940",295.482711319911
"bcc-csm1-1","historical","r1i1p1",3,"1950",296.02391496374
"bcc-csm1-1","historical","r1i1p1",3,"1960",295.873001719717
"bcc-csm1-1","historical","r1i1p1",3,"1970",295.749299004475
"bcc-csm1-1","historical","r1i1p1",3,"1980",295.982911707166
"bcc-csm1-1","historical","r1i1p1",3,"1990",296.150063115092
"bcc-csm1-1","historical","r1i1p1",3,"2000",296.389396551766
"bcc-csm1-1","historical","r1i1p1",3,"2010",296.778115340611
"bcc-csm1-1","historical","r1i1p1",3,"2020",297.137561148174
"bcc-csm1-1","historical","r1i1p1",4,"1860",295.995063615572
"bcc-csm1-1","historical","r1i1p1",4,"1870",296.156977193192
"bcc-csm1-1","historical","r1i1p1",4,"1880",296.240988689186
"bcc-csm1-1","historical","r1i1p1",4,"1890",296.029805272653
"bcc-csm1-1","historical","r1i1p1",4,"1900",296.30950361328
"bcc-csm1-1","historical","r1i1p1",4,"1910",296.218430572446
"bcc-csm1-1","historical","r1i1p1",4,"1920",296.388699622802
"bcc-csm1-1","historical","r1i1p1",4,"1930",296.514652494991
"bcc-csm1-1","historical","r1i1p1",4,"1940",296.606352393842
"bcc-csm1-1","historical","r1i1p1",4,"1950",296.503141423958
"bcc-csm1-1","historical","r1i1p1",4,"1960",296.433525622504
"bcc-csm1-1","historical","r1i1p1",4,"1970",296.545206365177
"bcc-csm1-1","historical","r1i1p1",4,"1980",296.804845037025
"bcc-csm1-1","historical","r1i1p1",4,"1990",296.787303356511
"bcc-csm1-1","historical","r1i1p1",4,"2000",296.960357254852
"bcc-csm1-1","historical","r1i1p1",4,"2010",297.345194582347
"bcc-csm1-1","historical","r1i1p1",4,"2020",297.296203944526
"bcc-csm1-1","historical","r1i1p1",5,"1860",295.815138501016
"bcc-csm1-1","historical","r1i1p1",5,"1870",295.786130845355
"bcc-csm1-1","historical","r1i1p1",5,"1880",295.952434831543
"bcc-csm1-1","historical","r1i1p1",5,"1890",295.596965514816
"bcc-csm1-1","historical","r1i1p1",5,"1900",295.650312600635
"bcc-csm1-1","historical","r1i1p1",5,"1910",295.599959386247
"bcc-csm1-1","historical","r1i1p1",5,"1920",295.965524031395
"bcc-csm1-1","historical","r1i1p1",5,"1930",296.01681444166
"bcc-csm1-1","historical","r1i1p1",5,"1940",296.111130131785
"bcc-csm1-1","historical","r1i1p1",5,"1950",296.197866475884
"bcc-csm1-1","historical","r1i1p1",5,"1960",296.414971338508
"bcc-csm1-1","historical","r1i1p1",5,"1970",296.161081991465
"bcc-csm1-1","historical","r1i1p1",5,"1980",296.525115742305
"bcc-csm1-1","historical","r1i1p1",5,"1990",296.413896069514
"bcc-csm1-1","historical","r1i1p1",5,"2000",296.841043360585
"bcc-csm1-1","historical","r1i1p1",5,"2010",297.006117373081
"bcc-csm1-1","historical","r1i1p1",5,"2020",296.917482339346
"bcc-csm1-1","historical","r1i1p1",6,"1860",294.931381323141
"bcc-csm1-1","historical","r1i1p1",6,"1870",294.792124531934
"bcc-csm1-1","historical","r1i1p1",6,"1880",294.732159607038
"bcc-csm1-1","historical","r1i1p1",6,"1890",294.711106317894
"bcc-csm1-1","historical","r1i1p1",6,"1900",294.936899011293
"bcc-csm1-1","historical","r1i1p1",6,"1910",294.914811447649
"bcc-csm1-1","historical","r1i1p1",6,"1920",295.147036237349
"bcc-csm1-1","historical","r1i1p1",6,"1930",295.079743677177
"bcc-csm1-1","historical","r1i1p1",6,"1940",295.200568819541
"bcc-csm1-1","historical","r1i1p1",6,"1950",295.118416679184
"bcc-csm1-1","historical","r1i1p1",6,"1960",295.010891898721
"bcc-csm1-1","historical","r1i1p1",6,"1970",295.146852621699
"bcc-csm1-1","historical","r1i1p1",6,"1980",295.414952919612
"bcc-csm1-1","historical","r1i1p1",6,"1990",295.475877321747
"bcc-csm1-1","historical","r1i1p1",6,"2000",295.681553249688
"bcc-csm1-1","historical","r1i1p1",6,"2010",296.034386631954
"bcc-csm1-1","historical","r1i1p1",6,"2020",295.301804281347
"bcc-csm1-1","historical","r1i1p1",7,"1860",293.57498641371
"bcc-csm1-1","historical","r1i1p1",7,"1870",293.66273452977
"bcc-csm1-1","historical","r1i1p1",7,"1880",293.831966343234
"bcc-csm1-1","historical","r1i1p1",7,"1890",293.819794846498
"bcc-csm1-1","historical","r1i1p1",7,"1900",293.622488875982
"bcc-csm1-1","historical","r1i1p1",7,"1910",294.030099942578
"bcc-csm1-1","historical","r1i1p1",7,"1920",293.734778155198
"bcc-csm1-1","historical","r1i1p1",7,"1930",293.85436343617
"bcc-csm1-1","historical","r1i1p1",7,"1940",294.269244895044
"bcc-csm1-1","historical","r1i1p1",7,"1950",294.047633305717
"bcc-csm1-1","historical","r1i1p1",7,"1960",294.24521824308
"bcc-csm1-1","historical","r1i1p1",7,"1970",294.070915125404
"bcc-csm1-1","historical","r1i1p1",7,"1980",294.149414835484
"bcc-csm1-1","historical","r1i1p1",7,"1990",294.61239833997
"bcc-csm1-1","historical","r1i1p1",7,"2000",294.409731401414
"bcc-csm1-1","historical","r1i1p1",7,"2010",295.102336957726
"bcc-csm1-1","historical","r1i1p1",7,"2020",294.588872373254
"bcc-csm1-1","historical","r1i1p1",8,"1860",294.374634417067
"bcc-csm1-1","historical","r1i1p1",8,"1870",294.330104748198
"bcc-csm1-1","historical","r1i1p1",8,"1880",294.554444606969
"bcc-csm1-1","historical","r1i1p1",8,"1890",294.291876633917
"bcc-csm1-1","historical","r1i1p1",8,"1900",294.24430737211
"bcc-csm1-1","historical","r1i1p1",8,"1910",294.589319009383
"bcc-csm1-1","historical","r1i1p1",8,"1920",294.29593334959
"bcc-csm1-1","historical","r1i1p1",8,"1930",294.320938224344
"bcc-csm1-1","historical","r1i1p1",8,"1940",294.840755891945
"bcc-csm1-1","historical","r1i1p1",8,"1950",294.482611992262
"bcc-csm1-1","historical","r1i1p1",8,"1960",294.445679719756
"bcc-csm1-1","historical","r1i1p1",8,"1970",294.508260543774
"bcc-csm1-1","historical","r1i1p1",8,"1980",294.850422259439
"bcc-csm1-1","historical","r1i1p1",8,"1990",295.127381809874
"bcc-csm1-1","historical","r1i1p1",8,"2000",295.17784125952
"bcc-csm1-1","historical","r1i1p1",8,"2010",295.497882380992
"bcc-csm1-1","historical","r1i1p1",8,"2020",295.161036852331
"bcc-csm1-1","historical","r1i1p1",9,"1860",295.126444055473
"bcc-csm1-1","historical","r1i1p1",9,"1870",295.368042037174
"bcc-csm1-1","historical","r1i1p1",9,"1880",295.420624242433
"bcc-csm1-1","historical","r1i1p1",9,"1890",294.994346873048
"bcc-csm1-1","historical","r1i1p1",9,"1900",295.119774504269
"bcc-csm1-1","historical","r1i1p1",9,"1910",295.358855595472
"bcc-csm1-1","historical","r1i1p1",9,"1920",295.363685067309
"bcc-csm1-1","historical","r1i1p1",9,"1930",295.316332390376
"bcc-csm1-1","historical","r1i1p1",9,"1940",295.844275551809
"bcc-csm1-1","historical","r1i1p1",9,"1950",295.748764943633
"bcc-csm1-1","historical","r1i1p1",9,"1960",295.567999933017
"bcc-csm1-1","historical","r1i1p1",9,"1970",295.583747801433
"bcc-csm1-1","historical","r1i1p1",9,"1980",295.893676884492
"bcc-csm1-1","historical","r1i1p1",9,"1990",295.897163626763
"bcc-csm1-1","historical","r1i1p1",9,"2000",296.230155846961
"bcc-csm1-1","historical","r1i1p1",9,"2010",296.425248496361
"bcc-csm1-1","historical","r1i1p1",9,"2020",296.467571909607
"bcc-csm1-1","historical","r1i1p1",10,"1860",295.557088399207
"bcc-csm1-1","historical","r1i1p1",10,"1870",295.51747558428
"bcc-csm1-1","historical","r1i1p1",10,"1880",295.440273191893
"bcc-csm1-1","historical","r1i1p1",10,"1890",295.348434411597
"bcc-csm1-1","historical","r1i1p1",10,"1900",295.54507068474
"bcc-csm1-1","historical","r1i1p1",10,"1910",295.440121748005
"bcc-csm1-1","historical","r1i1p1",10,"1920",295.576641085478
"bcc-csm1-1","historical","r1i1p1",10,"1930",295.646083488892
"bcc-csm1-1","historical","r1i1p1",10,"1940",295.995256968122
"bcc-csm1-1","historical","r1i1p1",10,"1950",295.812828464214
"bcc-csm1-1","historical","r1i1p1",10,"1960",295.742178330875
"bcc-csm1-1","historical","r1i1p1",10,"1970",295.823921623969
"bcc-csm1-1","historical","r1i1p1",10,"1980",296.029729800578
"bcc-csm1-1","historical","r1i1p1",10,"1990",296.152959137268
"bcc-csm1-1","historical","r1i1p1",10,"2000",296.448342769242
"bcc-csm1-1","historical","r1i1p1",10,"2010",296.786806240755
"bcc-csm1-1","historical","r1i1p1",10,"2020",296.804219655173
"bcc-csm1-1","historical","r1i1p1",11,"1860",294.587300062701
"bcc-csm1-1","historical","r1i1p1",11,"1870",294.595904930985
"bcc-csm1-1","historical","r1i1p1",11,"1880",294.757757081139
"bcc-csm1-1","historical","r1i1p1",11,"1890",294.301467729278
"bcc-csm1-1","historical","r1i1p1",11,"1900",294.604073869542
"bcc-csm1-1","historical","r1i1p1",11,"1910",294.597211891449
"bcc-csm1-1","historical","r1i1p1",11,"1920",294.691693725208
"bcc-csm1-1","historical","r1i1p1",11,"1930",294.836939152372
"bcc-csm1-1","historical","r1i1p1",11,"1940",294.912646838388
"bcc-csm1-1","historical","r1i1p1",11,"1950",294.952437370814
"bcc-csm1-1","historical","r1i1p1",11,"1960",294.984943921549
"bcc-csm1-1","historical","r1i1p1",11,"1970",294.792342881423
"bcc-csm1-1","historical","r1i1p1",11,"1980",295.109363517327
"bcc-csm1-1","historical","r1i1p1",11,"1990",295.363713445307
"bcc-csm1-1","historical","r1i1p1",11,"2000",295.460966885551
"bcc-csm1-1","historical","r1i1p1",11,"2010",295.632183777454
"bcc-csm1-1","historical","r1i1p1",11,"2020",295.777676931828
"bcc-csm1-1","historical","r1i1p1",12,"1860",293.490946095706
"bcc-csm1-1","historical","r1i1p1",12,"1870",293.201570236177
"bcc-csm1-1","historical","r1i1p1",12,"1880",293.400623676675
"bcc-csm1-1","historical","r1i1p1",12,"1890",292.945140346117
"bcc-csm1-1","historical","r1i1p1",12,"1900",293.399995844716
"bcc-csm1-1","historical","r1i1p1",12,"1910",293.2084032176
"bcc-csm1-1","historical","r1i1p1",12,"1920",293.495180576124
"bcc-csm1-1","historical","r1i1p1",12,"1930",293.706567409625
"bcc-csm1-1","historical","r1i1p1",12,"1940",293.522265451064
"bcc-csm1-1","historical","r1i1p1",12,"1950",293.72456407812
"bcc-csm1-1","historical","r1i1p1",12,"1960",293.888869729125
"bcc-csm1-1","historical","r1i1p1",12,"1970",293.556068049574
"bcc-csm1-1","historical","r1i1p1",12,"1980",293.898274105462
"bcc-csm1-1","historical","r1i1p1",12,"1990",294.098825998783
"bcc-csm1-1","historical","r1i1p1",12,"2000",294.323891814332
"bcc-csm1-1","historical","r1i1p1",12,"2010",294.736282632142
"bcc-csm1-1","historical","r1i1p1",12,"2020",294.69983804048
"bcc-csm1-1","historical","r2i1p1",1,"1860",293.087815578042
"bcc-csm1-1","historical","r2i1p1",1,"1870",293.280591511813
"bcc-csm1-1","historical","r2i1p1",1,"1880",293.279785400622
"bcc-csm1-1","historical","r2i1p1",1,"1890",292.905584783795
"bcc-csm1-1","historical","r2i1p1",1,"1900",293.359004378263
"bcc-csm1-1","historical","r2i1p1",1,"1910",293.114352795114
"bcc-csm1-1","historical","r2i1p1",1,"1920",293.457119817188
"bcc-csm1-1","historical","r2i1p1",1,"1930",293.192750556571
"bcc-csm1-1","historical","r2i1p1",1,"1940",293.416825801635
"bcc-csm1-1","historical","r2i1p1",1,"1950",293.586293247093
"bcc-csm1-1","historical","r2i1p1",1,"1960",293.696877936611
"bcc-csm1-1","historical","r2i1p1",1,"1970",293.714865342979
"bcc-csm1-1","historical","r2i1p1",1,"1980",293.78345550206
"bcc-csm1-1","historical","r2i1p1",1,"1990",293.760932640132
"bcc-csm1-1","historical","r2i1p1",1,"2000",293.939601928089
"bcc-csm1-1","historical","r2i1p1",1,"2010",294.566232453847
"bcc-csm1-1","historical","r2i1p1",1,"2020",294.609558022755
"bcc-csm1-1","historical","r2i1p1",2,"1860",293.921970052101
"bcc-csm1-1","historical","r2i1p1",2,"1870",294.247051451719
"bcc-csm1-1","historical","r2i1p1",2,"1880",294.105349649031
"bcc-csm1-1","historical","r2i1p1",2,"1890",294.065220165258
"bcc-csm1-1","historical","r2i1p1",2,"1900",294.08167084035
"bcc-csm1-1","historical","r2i1p1",2,"1910",293.89126651953
"bcc-csm1-1","historical","r2i1p1",2,"1920",294.236909742479
"bcc-csm1-1","historical","r2i1p1",2,"1930",294.078275819382
"bcc-csm1-1","historical","r2i1p1",2,"1940",294.207327560901
"bcc-csm1-1","historical","r2i1p1",2,"1950",294.481102265641
"bcc-csm1-1","historical","r2i1p1",2,"1960",294.46621626895
"bcc-csm1-1","historical","r2i1p1",2,"1970",294.268282547965
"bcc-csm1-1","historical","r2i1p1",2,"1980",294.730394338359
"bcc-csm1-1","historical","r2i1p1",2,"1990",294.907558966979
"bcc-csm1-1","historical","r2i1p1",2,"2000",294.881221741305
"bcc-csm1-1","historical","r2i1p1",2,"2010",295.695113829008
"bcc-csm1-1","historical","r2i1p1",2,"2020",295.404452499297
"bcc-csm1-1","historical","r2i1p1",3,"1860",295.353244296579
"bcc-csm1-1","historical","r2i1p1",3,"1870",295.494465006479
"bcc-csm1-1","historical","r2i1p1",3,"1880",295.410112980144
"bcc-csm1-1","historical","r2i1p1",3,"1890",295.418008380167
"bcc-csm1-1","historical","r2i1p1",3,"1900",295.397849003373
"bcc-csm1-1","historical","r2i1p1",3,"1910",295.316694289271
"bcc-csm1-1","historical","r2i1p1",3,"1920",295.464357797707
"bcc-csm1-1","historical","r2i1p1",3,"1930",295.534563100775
"bcc-csm1-1","historical","r2i1p1",3,"1940",295.871995261855
"bcc-csm1-1","historical","r2i1p1",3,"1950",295.894933649466
"bcc-csm1-1","historical","r2i1p1",3,"1960",295.985496126896
"bcc-csm1-1","historical","r2i1p1",3,"1970",295.8723411138
"bcc-csm1-1","historical","r2i1p1",3,"1980",295.973582150724
"bcc-csm1-1","historical","r2i1p1",3,"1990",296.14513268439
"bcc-csm1-1","historical","r2i1p1",3,"2000",296.150688266824
"bcc-csm1-1","historical","r2i1p1",3,"2010",296.581476376307
"bcc-csm1-1","historical","r2i1p1",3,"2020",297.096794161876
"bcc-csm1-1","historical","r2i1p1",4,"1860",295.910775942496
"bcc-csm1-1","historical","r2i1p1",4,"1870",295.817283881941
"bcc-csm1-1","historical","r2i1p1",4,"1880",296.141509695407
"bcc-csm1-1","historical","r2i1p1",4,"1890",295.875119866611
"bcc-csm1-1","historical","r2i1p1",4,"1900",296.050021918694
"bcc-csm1-1","historical","r2i1p1",4,"1910",295.894890297686
"bcc-csm1-1","historical","r2i1p1",4,"1920",296.238529892842
"bcc-csm1-1","historical","r2i1p1",4,"1930",296.338161338915
"bcc-csm1-1","historical","r2i1p1",4,"1940",296.630360237988
"bcc-csm1-1","historical","r2i1p1",4,"1950",296.44099822574
"bcc-csm1-1","historical","r2i1p1",4,"1960",296.531498144352
"bcc-csm1-1","historical","r2i1p1",4,"1970",296.392819598947
"bcc-csm1-1","historical","r2i1p1",4,"1980",296.711242064287
"bcc-csm1-1","historical","r2i1p1",4,"1990",297.000876858384
"bcc-csm1-1","historical","r2i1p1",4,"2000",297.080413934781
"bcc-csm1-1","historical","r2i1p1",4,"2010",297.399549334262
"bcc-csm1-1","historical","r2i1p1",4,"2020",297.490217285855
"bcc-csm1-1","historical","r2i1p1",5,"1860",295.77197828931
"bcc-csm1-1","historical","r2i1p1",5,"1870",295.531179728912
"bcc-csm1-1","historical","r2i1p1",5,"1880",296.064617788533
"bcc-csm1-1","historical","r2i1p1",5,"1890",295.482316087145
"bcc-csm1-1","historical","r2i1p1",5,"1900",295.832520383068
"bcc-csm1-1","historical","r2i1p1",5,"1910",295.573689513368
"bcc-csm1-1","historical","r2i1p1",5,"1920",295.92721644644
"bcc-csm1-1","historical","r2i1p1",5,"1930",295.734960085208
"bcc-csm1-1","historical","r2i1p1",5,"1940",296.236022538327
"bcc-csm1-1","historical","r2i1p1",5,"1950",296.148001248484
"bcc-csm1-1","historical","r2i1p1",5,"1960",296.294305058072
"bcc-csm1-1","historical","r2i1p1",5,"1970",296.201411425462
"bcc-csm1-1","historical","r2i1p1",5,"1980",296.70137230358
"bcc-csm1-1","historical","r2i1p1",5,"1990",296.685580496965
"bcc-csm1-1","historical","r2i1p1",5,"2000",296.730546416437
"bcc-csm1-1","historical","r2i1p1",5,"2010",296.831765651968
"bcc-csm1-1","historical","r2i1p1",5,"2020",297.914577654456
"bcc-csm1-1","historical","r2i1p1",6,"1860",294.813650653352
"bcc-csm1-1","historical","r2i1p1",6,"1870",294.699240041029
"bcc-csm1-1","historical","r2i1p1",6,"1880",294.832158516892
"bcc-csm1-1","historical","r2i1p1",6,"1890",294.156007506805
"bcc-csm1-1","historical","r2i1p1",6,"1900",294.572950135361
"bcc-csm1-1","historical","r2i1p1",6,"1910",294.514981281589
"bcc-csm1-1","historical","r2i1p1",6,"1920",295.068747456771
"bcc-csm1-1","historical","r2i1p1",6,"1930",294.662611997254
"bcc-csm1-1","historical","r2i1p1",6,"1940",295.108978219654
"bcc-csm1-1","historical","r2i1p1",6,"1950",295.13488170675
"bcc-csm1-1","historical","r2i1p1",6,"1960",295.314396457764
"bcc-csm1-1","historical","r2i1p1",6,"1970",294.882081889384
"bcc-csm1-1","historical","r2i1p1",6,"1980",295.403995570503
"bcc-csm1-1","historical","r2i1p1",6,"1990",295.540968811103
"bcc-csm1-1","historical","r2i1p1",6,"2000",295.383184457623
"bcc-csm1-1","historical","r2i1p1",6,"2010",295.898427939387
"bcc-csm1-1","historical","r2i1p1",6,"2020",296.512716339293
"bcc-csm1-1","historical","r2i1p1",7,"1860",293.972819275519
"bcc-csm1-1","historical","r2i1p1",7,"1870",293.897078034777
"bcc-csm1-1","historical","r2i1p1",7,"1880",294.030090565657
"bcc-csm1-1","historical","r2i1p1",7,"1890",293.548498759933
